ingredient_id,alias_id,relationship
ingredient_0214,alias_0521,HAS_ALIAS
ingredient_0214,alias_0522,HAS_ALIAS
ingredient_0214,alias_0523,HAS_ALIAS
ingredient_0214,alias_0524,HAS_ALIAS
ingredient_0214,alias_0525,HAS_ALIAS
ingredient_0214,alias_0526,HAS_ALIAS
ingredient_0214,alias_0527,HAS_ALIAS
ingredient_0214,alias_0528,HAS_ALIAS
ingredient_0215,alias_0529,HAS_ALIAS
ingredient_0215,alias_0530,HAS_ALIAS
ingredient_0215,alias_0280,HAS_ALIAS
ingredient_0215,alias_0281,HAS_ALIAS
ingredient_0216,alias_0531,HAS_ALIAS
ingredient_0217,alias_0532,HAS_ALIAS
ingredient_0217,alias_0533,HAS_ALIAS
ingredient_0217,alias_0534,HAS_ALIAS
ingredient_0218,alias_0535,HAS_ALIAS
ingredient_0218,alias_0536,HAS_ALIAS
ingredient_0219,alias_0537,HAS_ALIAS
ingredient_0219,alias_0538,HAS_ALIAS
ingredient_0222,alias_0539,HAS_ALIAS
ingredient_0222,alias_0540,HAS_ALIAS
ingredient_0222,alias_0541,HAS_ALIAS
ingredient_0223,alias_0542,HAS_ALIAS
ingredient_0223,alias_0543,HAS_ALIAS
ingredient_0223,alias_0544,HAS_ALIAS
ingredient_0223,alias_0545,HAS_ALIAS
ingredient_0223,alias_0546,HAS_ALIAS
ingredient_0224,alias_0547,HAS_ALIAS
ingredient_0224,alias_0548,HAS_ALIAS
ingredient_0225,alias_0549,HAS_ALIAS
ingredient_0225,alias_0550,HAS_ALIAS
ingredient_0225,alias_0551,HAS_ALIAS
ingredient_0226,alias_0552,HAS_ALIAS
ingredient_0227,alias_0553,HAS_ALIAS
ingredient_0227,alias_0554,HAS_ALIAS
ingredient_0227,alias_0555,HAS_ALIAS
ingredient_0227,alias_0556,HAS_ALIAS
ingredient_0227,alias_0557,HAS_ALIAS
ingredient_0228,alias_0026,HAS_ALIAS
ingredient_0228,alias_0558,HAS_ALIAS
ingredient_0228,alias_0559,HAS_ALIAS
ingredient_0228,alias_0028,HAS_ALIAS
ingredient_0228,alias_0029,HAS_ALIAS
ingredient_0229,alias_0560,HAS_ALIAS
ingredient_0229,alias_0561,HAS_ALIAS
ingredient_0230,alias_0562,HAS_ALIAS
ingredient_0230,alias_0563,HAS_ALIAS
ingredient_0230,alias_0564,HAS_ALIAS
ingredient_0230,alias_0565,HAS_ALIAS
ingredient_0231,alias_0566,HAS_ALIAS
ingredient_0231,alias_0567,HAS_ALIAS
ingredient_0231,alias_0568,HAS_ALIAS
ingredient_0232,alias_0569,HAS_ALIAS
ingredient_0232,alias_0570,HAS_ALIAS
ingredient_0233,alias_0571,HAS_ALIAS
ingredient_0233,alias_0572,HAS_ALIAS
ingredient_0233,alias_0573,HAS_ALIAS
ingredient_0234,alias_0024,HAS_ALIAS
ingredient_0234,alias_0574,HAS_ALIAS
ingredient_0234,alias_0575,HAS_ALIAS
ingredient_0235,alias_0444,HAS_ALIAS
ingredient_0235,alias_0576,HAS_ALIAS
ingredient_0235,alias_0577,HAS_ALIAS
ingredient_0235,alias_0446,HAS_ALIAS
ingredient_0236,alias_0578,HAS_ALIAS
ingredient_0236,alias_0579,HAS_ALIAS
ingredient_0237,alias_0580,HAS_ALIAS
ingredient_0237,alias_0581,HAS_ALIAS
ingredient_0237,alias_0582,HAS_ALIAS
ingredient_0237,alias_0583,HAS_ALIAS
ingredient_0238,alias_0584,HAS_ALIAS
ingredient_0239,alias_0585,HAS_ALIAS
ingredient_0239,alias_0586,HAS_ALIAS
ingredient_0240,alias_0587,HAS_ALIAS
ingredient_0241,alias_0588,HAS_ALIAS
ingredient_0241,alias_0589,HAS_ALIAS
ingredient_0242,alias_0590,HAS_ALIAS
ingredient_0242,alias_0591,HAS_ALIAS
ingredient_0242,alias_0592,HAS_ALIAS
ingredient_0242,alias_0593,HAS_ALIAS
ingredient_0242,alias_0594,HAS_ALIAS
ingredient_0242,alias_0595,HAS_ALIAS
ingredient_0243,alias_0596,HAS_ALIAS
ingredient_0243,alias_0597,HAS_ALIAS
ingredient_0244,alias_0026,HAS_ALIAS
ingredient_0244,alias_0028,HAS_ALIAS
ingredient_0244,alias_0029,HAS_ALIAS
ingredient_0244,alias_0598,HAS_ALIAS
ingredient_0245,alias_0599,HAS_ALIAS
ingredient_0245,alias_0600,HAS_ALIAS
ingredient_0245,alias_0601,HAS_ALIAS
ingredient_0246,alias_0602,HAS_ALIAS
ingredient_0247,alias_0603,HAS_ALIAS
ingredient_0247,alias_0604,HAS_ALIAS
ingredient_0247,alias_0605,HAS_ALIAS
ingredient_0247,alias_0606,HAS_ALIAS
ingredient_0247,alias_0607,HAS_ALIAS
ingredient_0247,alias_0608,HAS_ALIAS
ingredient_0247,alias_0609,HAS_ALIAS
ingredient_0247,alias_0610,HAS_ALIAS
ingredient_0247,alias_0611,HAS_ALIAS
ingredient_0249,alias_0612,HAS_ALIAS
ingredient_0250,alias_0613,HAS_ALIAS
ingredient_0251,alias_0614,HAS_ALIAS
ingredient_0252,alias_0615,HAS_ALIAS
ingredient_0252,alias_0616,HAS_ALIAS
ingredient_0253,alias_0212,HAS_ALIAS
ingredient_0253,alias_0213,HAS_ALIAS
ingredient_0253,alias_0214,HAS_ALIAS
ingredient_0253,alias_0215,HAS_ALIAS
ingredient_0253,alias_0216,HAS_ALIAS
ingredient_0253,alias_0217,HAS_ALIAS
ingredient_0253,alias_0218,HAS_ALIAS
ingredient_0253,alias_0219,HAS_ALIAS
ingredient_0253,alias_0220,HAS_ALIAS
ingredient_0253,alias_0222,HAS_ALIAS
ingredient_0253,alias_0223,HAS_ALIAS
ingredient_0253,alias_0617,HAS_ALIAS
ingredient_0253,alias_0224,HAS_ALIAS
ingredient_0255,alias_0618,HAS_ALIAS
ingredient_0256,alias_0619,HAS_ALIAS
ingredient_0256,alias_0620,HAS_ALIAS
ingredient_0256,alias_0621,HAS_ALIAS
ingredient_0256,alias_0622,HAS_ALIAS
ingredient_0256,alias_0623,HAS_ALIAS
ingredient_0256,alias_0624,HAS_ALIAS
ingredient_0256,alias_0625,HAS_ALIAS
ingredient_0257,alias_0626,HAS_ALIAS
ingredient_0257,alias_0627,HAS_ALIAS
ingredient_0257,alias_0628,HAS_ALIAS
ingredient_0257,alias_0629,HAS_ALIAS
ingredient_0257,alias_0630,HAS_ALIAS
ingredient_0257,alias_0631,HAS_ALIAS
ingredient_0257,alias_0632,HAS_ALIAS
ingredient_0258,alias_0633,HAS_ALIAS
ingredient_0258,alias_0634,HAS_ALIAS
ingredient_0258,alias_0635,HAS_ALIAS
ingredient_0258,alias_0636,HAS_ALIAS
ingredient_0259,alias_0585,HAS_ALIAS
ingredient_0259,alias_0637,HAS_ALIAS
ingredient_0259,alias_0638,HAS_ALIAS
ingredient_0260,alias_0639,HAS_ALIAS
ingredient_0260,alias_0640,HAS_ALIAS
ingredient_0261,alias_0641,HAS_ALIAS
ingredient_0262,alias_0642,HAS_ALIAS
ingredient_0263,alias_0643,HAS_ALIAS
ingredient_0263,alias_0644,HAS_ALIAS
ingredient_0263,alias_0642,HAS_ALIAS
ingredient_0263,alias_0645,HAS_ALIAS
ingredient_0263,alias_0646,HAS_ALIAS
ingredient_0264,alias_0647,HAS_ALIAS
ingredient_0265,alias_0648,HAS_ALIAS
ingredient_0266,alias_0649,HAS_ALIAS
ingredient_0267,alias_0650,HAS_ALIAS
ingredient_0268,alias_0651,HAS_ALIAS
ingredient_0269,alias_0652,HAS_ALIAS
ingredient_0270,alias_0653,HAS_ALIAS
ingredient_0271,alias_0654,HAS_ALIAS
ingredient_0272,alias_0655,HAS_ALIAS
ingredient_0272,alias_0656,HAS_ALIAS
ingredient_0273,alias_0657,HAS_ALIAS
ingredient_0274,alias_0658,HAS_ALIAS
ingredient_0274,alias_0659,HAS_ALIAS
ingredient_0275,alias_0660,HAS_ALIAS
ingredient_0276,alias_0661,HAS_ALIAS
ingredient_0277,alias_0662,HAS_ALIAS
ingredient_0278,alias_0663,HAS_ALIAS
ingredient_0279,alias_0664,HAS_ALIAS
ingredient_0279,alias_0665,HAS_ALIAS
ingredient_0279,alias_0666,HAS_ALIAS
ingredient_0279,alias_0667,HAS_ALIAS
ingredient_0280,alias_0668,HAS_ALIAS
ingredient_0281,alias_0669,HAS_ALIAS
ingredient_0282,alias_0670,HAS_ALIAS
ingredient_0283,alias_0671,HAS_ALIAS
ingredient_0284,alias_0672,HAS_ALIAS
ingredient_0285,alias_0673,HAS_ALIAS
ingredient_0286,alias_0674,HAS_ALIAS
ingredient_0287,alias_0675,HAS_ALIAS
ingredient_0288,alias_0676,HAS_ALIAS
ingredient_0289,alias_0677,HAS_ALIAS
ingredient_0290,alias_0678,HAS_ALIAS
ingredient_0291,alias_0679,HAS_ALIAS
ingredient_0292,alias_0680,HAS_ALIAS
ingredient_0292,alias_0681,HAS_ALIAS
ingredient_0292,alias_0682,HAS_ALIAS
ingredient_0292,alias_0683,HAS_ALIAS
ingredient_0292,alias_0684,HAS_ALIAS
ingredient_0293,alias_0685,HAS_ALIAS
ingredient_0294,alias_0686,HAS_ALIAS
ingredient_0295,alias_0687,HAS_ALIAS
ingredient_0296,alias_0688,HAS_ALIAS
ingredient_0297,alias_0689,HAS_ALIAS
ingredient_0297,alias_0690,HAS_ALIAS
ingredient_0297,alias_0691,HAS_ALIAS
ingredient_0298,alias_0692,HAS_ALIAS
ingredient_0299,alias_0693,HAS_ALIAS
ingredient_0299,alias_0694,HAS_ALIAS
ingredient_0299,alias_0695,HAS_ALIAS
ingredient_0300,alias_0696,HAS_ALIAS
ingredient_0300,alias_0697,HAS_ALIAS
ingredient_0300,alias_0698,HAS_ALIAS
ingredient_0300,alias_0699,HAS_ALIAS
ingredient_0301,alias_0700,HAS_ALIAS
ingredient_0302,alias_0701,HAS_ALIAS
ingredient_0302,alias_0702,HAS_ALIAS
ingredient_0303,alias_0703,HAS_ALIAS
ingredient_0304,alias_0704,HAS_ALIAS
ingredient_0304,alias_0705,HAS_ALIAS
ingredient_0305,alias_0706,HAS_ALIAS
ingredient_0305,alias_0707,HAS_ALIAS
ingredient_0306,alias_0708,HAS_ALIAS
ingredient_0306,alias_0709,HAS_ALIAS
ingredient_0306,alias_0710,HAS_ALIAS
ingredient_0306,alias_0711,HAS_ALIAS
ingredient_0306,alias_0712,HAS_ALIAS
ingredient_0306,alias_0713,HAS_ALIAS
ingredient_0306,alias_0714,HAS_ALIAS
ingredient_0306,alias_0715,HAS_ALIAS
ingredient_0306,alias_0716,HAS_ALIAS
ingredient_0306,alias_0717,HAS_ALIAS
ingredient_0307,alias_0718,HAS_ALIAS
ingredient_0307,alias_0719,HAS_ALIAS
ingredient_0307,alias_0720,HAS_ALIAS
ingredient_0308,alias_0721,HAS_ALIAS
ingredient_0308,alias_0722,HAS_ALIAS
ingredient_0308,alias_0723,HAS_ALIAS
ingredient_0308,alias_0724,HAS_ALIAS
ingredient_0308,alias_0725,HAS_ALIAS
ingredient_0309,alias_0726,HAS_ALIAS
ingredient_0309,alias_0727,HAS_ALIAS
ingredient_0309,alias_0728,HAS_ALIAS
ingredient_0310,alias_0729,HAS_ALIAS
ingredient_0311,alias_0730,HAS_ALIAS
ingredient_0311,alias_0731,HAS_ALIAS
ingredient_0311,alias_0732,HAS_ALIAS
ingredient_0311,alias_0733,HAS_ALIAS
ingredient_0311,alias_0734,HAS_ALIAS
ingredient_0312,alias_0735,HAS_ALIAS
ingredient_0312,alias_0736,HAS_ALIAS
ingredient_0312,alias_0737,HAS_ALIAS
ingredient_0313,alias_0738,HAS_ALIAS
ingredient_0313,alias_0739,HAS_ALIAS
ingredient_0313,alias_0740,HAS_ALIAS
ingredient_0314,alias_0741,HAS_ALIAS
ingredient_0314,alias_0742,HAS_ALIAS
ingredient_0314,alias_0743,HAS_ALIAS
ingredient_0314,alias_0655,HAS_ALIAS
ingredient_0314,alias_0744,HAS_ALIAS
ingredient_0314,alias_0745,HAS_ALIAS
ingredient_0314,alias_0746,HAS_ALIAS
ingredient_0314,alias_0747,HAS_ALIAS
ingredient_0314,alias_0721,HAS_ALIAS
ingredient_0314,alias_0748,HAS_ALIAS
ingredient_0314,alias_0749,HAS_ALIAS
ingredient_0314,alias_0750,HAS_ALIAS
ingredient_0314,alias_0751,HAS_ALIAS
ingredient_0314,alias_0752,HAS_ALIAS
ingredient_0314,alias_0753,HAS_ALIAS
ingredient_0314,alias_0754,HAS_ALIAS
ingredient_0314,alias_0723,HAS_ALIAS
ingredient_0314,alias_0724,HAS_ALIAS
ingredient_0314,alias_0755,HAS_ALIAS
ingredient_0315,alias_0756,HAS_ALIAS
ingredient_0316,alias_0757,HAS_ALIAS
ingredient_0317,alias_0758,HAS_ALIAS
ingredient_0318,alias_0759,HAS_ALIAS
ingredient_0319,alias_0760,HAS_ALIAS
ingredient_0320,alias_0707,HAS_ALIAS
ingredient_0321,alias_0761,HAS_ALIAS
ingredient_0322,alias_0762,HAS_ALIAS
ingredient_0322,alias_0763,HAS_ALIAS
ingredient_0323,alias_0764,HAS_ALIAS
ingredient_0323,alias_0765,HAS_ALIAS
ingredient_0324,alias_0766,HAS_ALIAS
ingredient_0325,alias_0767,HAS_ALIAS
ingredient_0326,alias_0768,HAS_ALIAS
ingredient_0327,alias_0769,HAS_ALIAS
ingredient_0328,alias_0770,HAS_ALIAS
ingredient_0328,alias_0771,HAS_ALIAS
ingredient_0329,alias_0768,HAS_ALIAS
ingredient_0329,alias_0772,HAS_ALIAS
ingredient_0329,alias_0773,HAS_ALIAS
ingredient_0330,alias_0774,HAS_ALIAS
ingredient_0331,alias_0775,HAS_ALIAS
ingredient_0332,alias_0776,HAS_ALIAS
ingredient_0333,alias_0777,HAS_ALIAS
ingredient_0333,alias_0778,HAS_ALIAS
ingredient_0334,alias_0779,HAS_ALIAS
ingredient_0335,alias_0780,HAS_ALIAS
ingredient_0335,alias_0781,HAS_ALIAS
ingredient_0335,alias_0782,HAS_ALIAS
ingredient_0336,alias_0783,HAS_ALIAS
ingredient_0336,alias_0784,HAS_ALIAS
ingredient_0336,alias_0779,HAS_ALIAS
ingredient_0336,alias_0785,HAS_ALIAS
ingredient_0336,alias_0786,HAS_ALIAS
ingredient_0336,alias_0787,HAS_ALIAS
ingredient_0336,alias_0788,HAS_ALIAS
ingredient_0336,alias_0789,HAS_ALIAS
ingredient_0336,alias_0790,HAS_ALIAS
ingredient_0336,alias_0791,HAS_ALIAS
ingredient_0337,alias_0792,HAS_ALIAS
ingredient_0338,alias_0778,HAS_ALIAS
ingredient_0339,alias_0793,HAS_ALIAS
ingredient_0339,alias_0794,HAS_ALIAS
ingredient_0339,alias_0795,HAS_ALIAS
ingredient_0339,alias_0796,HAS_ALIAS
ingredient_0339,alias_0797,HAS_ALIAS
ingredient_0339,alias_0798,HAS_ALIAS
ingredient_0340,alias_0799,HAS_ALIAS
ingredient_0340,alias_0800,HAS_ALIAS
ingredient_0340,alias_0801,HAS_ALIAS
ingredient_0340,alias_0802,HAS_ALIAS
ingredient_0340,alias_0803,HAS_ALIAS
ingredient_0340,alias_0804,HAS_ALIAS
ingredient_0340,alias_0805,HAS_ALIAS
ingredient_0340,alias_0806,HAS_ALIAS
ingredient_0340,alias_0807,HAS_ALIAS
ingredient_0340,alias_0808,HAS_ALIAS
ingredient_0340,alias_0809,HAS_ALIAS
ingredient_0340,alias_0810,HAS_ALIAS
ingredient_0340,alias_0811,HAS_ALIAS
ingredient_0340,alias_0812,HAS_ALIAS
ingredient_0340,alias_0813,HAS_ALIAS
ingredient_0340,alias_0814,HAS_ALIAS
ingredient_0340,alias_0815,HAS_ALIAS
ingredient_0340,alias_0816,HAS_ALIAS
ingredient_0340,alias_0817,HAS_ALIAS
ingredient_0340,alias_0818,HAS_ALIAS
ingredient_0341,alias_0819,HAS_ALIAS
ingredient_0341,alias_0820,HAS_ALIAS
ingredient_0341,alias_0821,HAS_ALIAS
ingredient_0342,alias_0799,HAS_ALIAS
ingredient_0342,alias_0800,HAS_ALIAS
ingredient_0342,alias_0801,HAS_ALIAS
ingredient_0342,alias_0802,HAS_ALIAS
ingredient_0342,alias_0803,HAS_ALIAS
ingredient_0342,alias_0804,HAS_ALIAS
ingredient_0342,alias_0806,HAS_ALIAS
ingredient_0342,alias_0808,HAS_ALIAS
ingredient_0342,alias_0809,HAS_ALIAS
ingredient_0342,alias_0810,HAS_ALIAS
ingredient_0342,alias_0822,HAS_ALIAS
ingredient_0342,alias_0816,HAS_ALIAS
ingredient_0342,alias_0817,HAS_ALIAS
ingredient_0343,alias_0799,HAS_ALIAS
ingredient_0343,alias_0800,HAS_ALIAS
ingredient_0343,alias_0801,HAS_ALIAS
ingredient_0343,alias_0802,HAS_ALIAS
ingredient_0343,alias_0803,HAS_ALIAS
ingredient_0343,alias_0804,HAS_ALIAS
ingredient_0343,alias_0806,HAS_ALIAS
ingredient_0343,alias_0808,HAS_ALIAS
ingredient_0343,alias_0809,HAS_ALIAS
ingredient_0343,alias_0810,HAS_ALIAS
ingredient_0343,alias_0823,HAS_ALIAS
ingredient_0343,alias_0816,HAS_ALIAS
ingredient_0343,alias_0817,HAS_ALIAS
ingredient_0344,alias_0799,HAS_ALIAS
ingredient_0344,alias_0800,HAS_ALIAS
ingredient_0344,alias_0801,HAS_ALIAS
ingredient_0344,alias_0802,HAS_ALIAS
ingredient_0344,alias_0803,HAS_ALIAS
ingredient_0344,alias_0804,HAS_ALIAS
ingredient_0344,alias_0806,HAS_ALIAS
ingredient_0344,alias_0808,HAS_ALIAS
ingredient_0344,alias_0809,HAS_ALIAS
ingredient_0344,alias_0810,HAS_ALIAS
ingredient_0344,alias_0816,HAS_ALIAS
ingredient_0344,alias_0824,HAS_ALIAS
ingredient_0344,alias_0817,HAS_ALIAS
ingredient_0345,alias_0799,HAS_ALIAS
ingredient_0345,alias_0800,HAS_ALIAS
ingredient_0345,alias_0801,HAS_ALIAS
ingredient_0345,alias_0802,HAS_ALIAS
ingredient_0345,alias_0803,HAS_ALIAS
ingredient_0345,alias_0804,HAS_ALIAS
ingredient_0345,alias_0806,HAS_ALIAS
ingredient_0345,alias_0808,HAS_ALIAS
ingredient_0345,alias_0809,HAS_ALIAS
ingredient_0345,alias_0810,HAS_ALIAS
ingredient_0345,alias_0816,HAS_ALIAS
ingredient_0345,alias_0825,HAS_ALIAS
ingredient_0345,alias_0826,HAS_ALIAS
ingredient_0345,alias_0817,HAS_ALIAS
ingredient_0346,alias_0799,HAS_ALIAS
ingredient_0346,alias_0800,HAS_ALIAS
ingredient_0346,alias_0801,HAS_ALIAS
ingredient_0346,alias_0802,HAS_ALIAS
ingredient_0346,alias_0803,HAS_ALIAS
ingredient_0346,alias_0804,HAS_ALIAS
ingredient_0346,alias_0806,HAS_ALIAS
ingredient_0346,alias_0808,HAS_ALIAS
ingredient_0346,alias_0809,HAS_ALIAS
ingredient_0346,alias_0810,HAS_ALIAS
ingredient_0346,alias_0816,HAS_ALIAS
ingredient_0346,alias_0817,HAS_ALIAS
ingredient_0346,alias_0827,HAS_ALIAS
ingredient_0347,alias_0828,HAS_ALIAS
ingredient_0347,alias_0829,HAS_ALIAS
ingredient_0347,alias_0830,HAS_ALIAS
ingredient_0347,alias_0831,HAS_ALIAS
ingredient_0347,alias_0832,HAS_ALIAS
ingredient_0347,alias_0833,HAS_ALIAS
ingredient_0347,alias_0834,HAS_ALIAS
ingredient_0348,alias_0835,HAS_ALIAS
ingredient_0348,alias_0836,HAS_ALIAS
ingredient_0349,alias_0836,HAS_ALIAS
ingredient_0350,alias_0836,HAS_ALIAS
ingredient_0350,alias_0837,HAS_ALIAS
ingredient_0350,alias_0838,HAS_ALIAS
ingredient_0351,alias_0836,HAS_ALIAS
ingredient_0351,alias_0839,HAS_ALIAS
ingredient_0351,alias_0840,HAS_ALIAS
ingredient_0352,alias_0841,HAS_ALIAS
ingredient_0352,alias_0836,HAS_ALIAS
ingredient_0352,alias_0842,HAS_ALIAS
ingredient_0352,alias_0843,HAS_ALIAS
ingredient_0352,alias_0844,HAS_ALIAS
ingredient_0353,alias_0836,HAS_ALIAS
ingredient_0353,alias_0845,HAS_ALIAS
ingredient_0353,alias_0846,HAS_ALIAS
ingredient_0354,alias_0847,HAS_ALIAS
ingredient_0354,alias_0848,HAS_ALIAS
ingredient_0354,alias_0849,HAS_ALIAS
ingredient_0354,alias_0850,HAS_ALIAS
ingredient_0354,alias_0851,HAS_ALIAS
ingredient_0354,alias_0852,HAS_ALIAS
ingredient_0354,alias_0853,HAS_ALIAS
ingredient_0354,alias_0854,HAS_ALIAS
ingredient_0354,alias_0855,HAS_ALIAS
ingredient_0354,alias_0856,HAS_ALIAS
ingredient_0354,alias_0857,HAS_ALIAS
ingredient_0355,alias_0106,HAS_ALIAS
ingredient_0355,alias_0107,HAS_ALIAS
ingredient_0355,alias_0108,HAS_ALIAS
ingredient_0355,alias_0858,HAS_ALIAS
ingredient_0355,alias_0110,HAS_ALIAS
ingredient_0355,alias_0111,HAS_ALIAS
ingredient_0355,alias_0112,HAS_ALIAS
ingredient_0355,alias_0113,HAS_ALIAS
ingredient_0355,alias_0114,HAS_ALIAS
ingredient_0355,alias_0859,HAS_ALIAS
ingredient_0355,alias_0860,HAS_ALIAS
ingredient_0356,alias_0106,HAS_ALIAS
ingredient_0356,alias_0107,HAS_ALIAS
ingredient_0356,alias_0108,HAS_ALIAS
ingredient_0356,alias_0861,HAS_ALIAS
ingredient_0356,alias_0862,HAS_ALIAS
ingredient_0356,alias_0110,HAS_ALIAS
ingredient_0356,alias_0111,HAS_ALIAS
ingredient_0356,alias_0112,HAS_ALIAS
ingredient_0356,alias_0113,HAS_ALIAS
ingredient_0356,alias_0114,HAS_ALIAS
ingredient_0357,alias_0106,HAS_ALIAS
ingredient_0357,alias_0107,HAS_ALIAS
ingredient_0357,alias_0108,HAS_ALIAS
ingredient_0357,alias_0863,HAS_ALIAS
ingredient_0357,alias_0864,HAS_ALIAS
ingredient_0357,alias_0110,HAS_ALIAS
ingredient_0357,alias_0111,HAS_ALIAS
ingredient_0357,alias_0112,HAS_ALIAS
ingredient_0357,alias_0113,HAS_ALIAS
ingredient_0357,alias_0114,HAS_ALIAS
ingredient_0358,alias_0106,HAS_ALIAS
ingredient_0358,alias_0107,HAS_ALIAS
ingredient_0358,alias_0108,HAS_ALIAS
ingredient_0358,alias_0865,HAS_ALIAS
ingredient_0358,alias_0866,HAS_ALIAS
ingredient_0358,alias_0110,HAS_ALIAS
ingredient_0358,alias_0867,HAS_ALIAS
ingredient_0358,alias_0111,HAS_ALIAS
ingredient_0358,alias_0112,HAS_ALIAS
ingredient_0358,alias_0113,HAS_ALIAS
ingredient_0358,alias_0114,HAS_ALIAS
ingredient_0359,alias_0106,HAS_ALIAS
ingredient_0359,alias_0107,HAS_ALIAS
ingredient_0359,alias_0108,HAS_ALIAS
ingredient_0359,alias_0868,HAS_ALIAS
ingredient_0359,alias_0869,HAS_ALIAS
ingredient_0359,alias_0110,HAS_ALIAS
ingredient_0359,alias_0111,HAS_ALIAS
ingredient_0359,alias_0112,HAS_ALIAS
ingredient_0359,alias_0870,HAS_ALIAS
ingredient_0359,alias_0113,HAS_ALIAS
ingredient_0359,alias_0114,HAS_ALIAS
ingredient_0360,alias_0106,HAS_ALIAS
ingredient_0360,alias_0107,HAS_ALIAS
ingredient_0360,alias_0108,HAS_ALIAS
ingredient_0360,alias_0871,HAS_ALIAS
ingredient_0360,alias_0110,HAS_ALIAS
ingredient_0360,alias_0111,HAS_ALIAS
ingredient_0360,alias_0112,HAS_ALIAS
ingredient_0360,alias_0113,HAS_ALIAS
ingredient_0360,alias_0114,HAS_ALIAS
ingredient_0360,alias_0872,HAS_ALIAS
ingredient_0361,alias_0106,HAS_ALIAS
ingredient_0361,alias_0107,HAS_ALIAS
ingredient_0361,alias_0108,HAS_ALIAS
ingredient_0361,alias_0873,HAS_ALIAS
ingredient_0361,alias_0110,HAS_ALIAS
ingredient_0361,alias_0111,HAS_ALIAS
ingredient_0361,alias_0112,HAS_ALIAS
ingredient_0361,alias_0113,HAS_ALIAS
ingredient_0361,alias_0114,HAS_ALIAS
ingredient_0361,alias_0874,HAS_ALIAS
ingredient_0362,alias_0106,HAS_ALIAS
ingredient_0362,alias_0107,HAS_ALIAS
ingredient_0362,alias_0108,HAS_ALIAS
ingredient_0362,alias_0110,HAS_ALIAS
ingredient_0362,alias_0111,HAS_ALIAS
ingredient_0362,alias_0112,HAS_ALIAS
ingredient_0362,alias_0113,HAS_ALIAS
ingredient_0362,alias_0114,HAS_ALIAS
ingredient_0362,alias_0875,HAS_ALIAS
ingredient_0362,alias_0876,HAS_ALIAS
ingredient_0362,alias_0877,HAS_ALIAS
ingredient_0363,alias_0106,HAS_ALIAS
ingredient_0363,alias_0107,HAS_ALIAS
ingredient_0363,alias_0108,HAS_ALIAS
ingredient_0363,alias_0110,HAS_ALIAS
ingredient_0363,alias_0878,HAS_ALIAS
ingredient_0363,alias_0111,HAS_ALIAS
ingredient_0363,alias_0112,HAS_ALIAS
ingredient_0363,alias_0113,HAS_ALIAS
ingredient_0363,alias_0114,HAS_ALIAS
ingredient_0363,alias_0879,HAS_ALIAS
ingredient_0364,alias_0880,HAS_ALIAS
ingredient_0365,alias_0881,HAS_ALIAS
ingredient_0366,alias_0882,HAS_ALIAS
ingredient_0367,alias_0883,HAS_ALIAS
ingredient_0368,alias_0884,HAS_ALIAS
ingredient_0369,alias_0885,HAS_ALIAS
ingredient_0370,alias_0886,HAS_ALIAS
ingredient_0371,alias_0887,HAS_ALIAS
ingredient_0372,alias_0888,HAS_ALIAS
ingredient_0373,alias_0889,HAS_ALIAS
ingredient_0374,alias_0890,HAS_ALIAS
ingredient_0375,alias_0891,HAS_ALIAS
ingredient_0375,alias_0892,HAS_ALIAS
ingredient_0375,alias_0893,HAS_ALIAS
ingredient_0376,alias_0894,HAS_ALIAS
ingredient_0377,alias_0895,HAS_ALIAS
ingredient_0378,alias_0896,HAS_ALIAS
ingredient_0379,alias_0897,HAS_ALIAS
ingredient_0380,alias_0898,HAS_ALIAS
ingredient_0380,alias_0899,HAS_ALIAS
ingredient_0381,alias_0900,HAS_ALIAS
ingredient_0382,alias_0901,HAS_ALIAS
ingredient_0383,alias_0902,HAS_ALIAS
ingredient_0384,alias_0903,HAS_ALIAS
ingredient_0385,alias_0904,HAS_ALIAS
ingredient_0385,alias_0905,HAS_ALIAS
ingredient_0385,alias_0906,HAS_ALIAS
ingredient_0385,alias_0907,HAS_ALIAS
ingredient_0385,alias_0908,HAS_ALIAS
ingredient_0386,alias_0909,HAS_ALIAS
ingredient_0387,alias_0910,HAS_ALIAS
ingredient_0388,alias_0911,HAS_ALIAS
ingredient_0388,alias_0912,HAS_ALIAS
ingredient_0389,alias_0833,HAS_ALIAS
ingredient_0389,alias_0834,HAS_ALIAS
ingredient_0389,alias_0913,HAS_ALIAS
